"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=equus"
"Access Time","Thu 2017-02-02 21:29:11 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","equus"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.0472"
"Records Found","1631"
"Records Returned","1631"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"839972","occ","","","93181","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","31486"
"840123","occ","","","93182","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","31487"
"841147","occ","","","93244","Equus occidentalis","species","46294","subjective synonym of","Equus (Dolichohippus) simplicidens","species","46308","Late Pleistocene","","0.126","0.0117","31520"
"841160","occ","","","93246","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","31522"
"841169","occ","","","93249","Equus sp.","genus","42996","","Equus","genus","42996","Pleistocene","","2.588","0.0117","31523"
"841189","occ","","","74235","Equus occidentalis","species","46294","subjective synonym of","Equus (Dolichohippus) simplicidens","species","46308","Late Pleistocene","","0.126","0.0117","31524"
"841224","occ","","","93251","Equus pacificus","species","46295","","Equus pacificus","species","46295","Late Pleistocene","","0.126","0.0117","31525"
"841225","occ","","","93251","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","31525"
"841250","occ","","","93257","Equus semiplicatus","species","46306","nomen dubium","Equus","genus","42996","Pleistocene","","2.588","0.0117","31531"
"841270","occ","","","93259","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","31532"
"841321","occ","","","93266","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","3869"
"841372","occ","","","93275","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","31540"
"841375","occ","","","93277","Equus conversidens","species","46262","","Equus conversidens","species","46262","Late Pleistocene","","0.126","0.0117","31544"
"841447","occ","","","93281","Equus excelsus","species","46268","","Equus excelsus","species","46268","Late Pleistocene","","0.126","0.0117","31547"
"841448","occ","","","93281","Equus tau","species","46309","subjective synonym of","Equus (Dolichohippus) simplicidens","species","46308","Late Pleistocene","","0.126","0.0117","31547"
"841562","occ","","","93291","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","Holocene","0.126","0","31562"
"841719","occ","","","93326","Equus cf. scotti","species","46305","","Equus scotti","species","46305","Late Pleistocene","Holocene","0.126","0","31567"
"841720","occ","","","93326","Equus conversidens ?","species","46262","","Equus conversidens","species","46262","Late Pleistocene","Holocene","0.126","0","31567"
"841779","occ","","","93340","Equus sp.","genus","42996","","Equus","genus","42996","Holocene","","0.0117","0","31581"
"841963","occ","","","93374","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","Holocene","0.126","0","31595"
"841973","occ","","","93376","Equus cf. occidentalis","species","46294","subjective synonym of","Equus (Dolichohippus) simplicidens","species","46308","Late Pleistocene","Holocene","0.126","0","31597"
"841979","occ","","","93377","Equus excelsus","species","46268","","Equus excelsus","species","46268","Late Pleistocene","Holocene","0.126","0","31597"
"842008","occ","","","93379","Equus complicatus","species","46261","","Equus complicatus","species","46261","Late Pleistocene","","0.126","0.0117","31599"
"842009","occ","","","93379","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","31599"
"842276","occ","","","93483","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","31627"
"842281","occ","","","93486","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","31631"
"842530","occ","","","93527","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","31646"
"842841","occ","","","93555","Equus (Asinus) lambei","species","46280","subjective synonym of","Equus alaskae","species","46255","Late Pleistocene","","0.126","0.0117","31685"
"842842","occ","","","93555","Equus (Asinus) cf. kiang","species","162072","","Equus (Asinus) kiang","species","162070","Late Pleistocene","","0.126","0.0117","31685"
"847931","occ","","","94328","Equus hydruntinus","species","42996","species not entered","Equus","genus","42996","Early Pleistocene","Late Pleistocene","2.588","0.0117","32076"
"856582","occ","","","95150","Equus sp.","genus","42996","","Equus","genus","42996","Late Pliocene","","3.6","2.588","32407"
"872673","occ","","","96714","Equus sp.","genus","42996","","Equus","genus","42996","Pleistocene","","2.588","0.0117","32997"
"872740","occ","","","96727","Equus stehlini","species","42996","species not entered","Equus","genus","42996","Early Pleistocene","","2.588","0.781","32997"
"872758","occ","","","96739","Equus stenonis","species","42996","species not entered","Equus","genus","42996","Pliocene","","5.333","2.588","32997"
"874077","occ","23246","","96899","Equus leidyi","species","46283","","Equus leidyi","species","46283","Pleistocene","","2.588","0.0117","33085"
"874078","occ","","","96899","Equus complicatus ?","species","46261","","Equus complicatus","species","46261","Pleistocene","","2.588","0.0117","33083"
"874079","occ","","","96899","Equus tau ?","species","46309","subjective synonym of","Equus (Dolichohippus) simplicidens","species","46308","Pleistocene","","2.588","0.0117","33083"
"874087","occ","","","77596","Equus tau","species","46309","subjective synonym of","Equus (Dolichohippus) simplicidens","species","46308","Pleistocene","","2.588","0.0117","33085"
"874088","occ","","","77596","Equus litoralis","species","42996","species not entered","Equus","genus","42996","Pleistocene","","2.588","0.0117","33085"
"875024","occ","","","96974","Equus cf. quagga","species","90653","","Equus quagga","species","90653","Late Pleistocene","","0.126","0.0117","33119"
"888544","occ","","","98320","Equus sp.","genus","42996","","Equus","genus","42996","Blancan","","4.9","1.8","33964"
"888549","occ","","","19750","Equus sp.","genus","42996","","Equus","genus","42996","Blancan","Irvingtonian","4.9","0.3","33964"
"915385","occ","","","104046","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","15425"
"919159","occ","","","104032","Equus complicatus","species","46261","","Equus complicatus","species","46261","Late Pleistocene","","0.126","0.0117","1461"
"919264","occ","","","104038","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","1461"
"919304","occ","","","104045","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","1461"
"919305","occ","","","104661","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","1461"
"919319","occ","","","104662","Equus cf. complicatus","species","46261","","Equus complicatus","species","46261","Middle Pleistocene","","0.781","0.126","1461"
"919320","occ","","","104662","Equus sp.","genus","42996","","Equus","genus","42996","Middle Pleistocene","","0.781","0.126","1461"
"919414","occ","","","104673","Equus cf. fraternus","species","46271","","Equus fraternus","species","46271","Pleistocene","","2.588","0.0117","1461"
"919543","occ","","","104689","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","Holocene","0.126","0","1461"
"919552","occ","","","103358","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","25320"
"919571","occ","","","104696","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","1461"
"919606","occ","","","104697","Equus complicatus","species","46261","","Equus complicatus","species","46261","Late Pleistocene","","0.126","0.0117","1461"
"919613","occ","","","104698","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","1461"
"919623","occ","","","104701","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","Holocene","0.126","0","1461"
"919626","occ","","","104702","Equus sp.","genus","42996","","Equus","genus","42996","Holocene","","0.0117","0","1461"
"935461","occ","","","73726","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","35838"
"935487","occ","","","82530","Equus caballus","species","46259","","Equus caballus","species","46259","Late Pleistocene","","0.126","0.0117","35842"
"935930","occ","","","107875","Equus fraternus","species","46271","","Equus fraternus","species","46271","Late Pleistocene","","0.126","0.0117","35863"
"939651","occ","","","108791","Equus pacificus","species","46295","","Equus pacificus","species","46295","Pleistocene","","2.588","0.0117","35981"
"939652","occ","","","108788","Equus sp.","genus","42996","","Equus","genus","42996","Pleistocene","","2.588","0.0117","35981"
"945327","occ","","","55533","Equus caballus","species","46259","","Equus caballus","species","46259","Holocene","","0.0117","0","36257"
"963656","occ","","","113257","Equus occidentalis","species","46294","subjective synonym of","Equus (Dolichohippus) simplicidens","species","46308","Late Pleistocene","","0.126","0.0117","36762"
"963710","occ","","","113276","Equus sp.","genus","42996","","Equus","genus","42996","Blancan","","4.9","1.8","33964"
"970683","occ","","","21709","cf. Equus plicatus","species","42996","species not entered","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","37298"
"970720","occ","","","59167","Equus cf. helmei","species","42996","species not entered","Equus","genus","42996","Messinian","Piacenzian","7.246","2.588","37298"
"970721","occ","","","59167","Equus sp.","genus","42996","","Equus","genus","42996","Messinian","Piacenzian","7.246","2.588","37298"
"970773","occ","","","21711","Equus ? cf. helmei","species","42996","species not entered","Equus","genus","42996","Pleistocene","Holocene","2.588","0","37298"
"970774","occ","","","21711","Equus plicatus","species","42996","species not entered","Equus","genus","42996","Pleistocene","Holocene","2.588","0","37298"
"970775","occ","","","21711","Equus sp.","genus","42996","","Equus","genus","42996","Pleistocene","Holocene","2.588","0","37298"
"970811","occ","","","21931","Equus sp.","genus","42996","","Equus","genus","42996","Pleistocene","","2.588","0.0117","37298"
"970833","occ","","","115167","Equus capensis","species","331457","","Equus capensis","species","331457","Late Pleistocene","","0.126","0.0117","37301"
"970980","occ","","","115191","Equus capensis","species","331457","","Equus capensis","species","331457","Pleistocene","","2.588","0.0117","37306"
"970981","occ","","","115191","Equus zebra","species","104270","","Equus zebra","species","104270","Pleistocene","","2.588","0.0117","37306"
"971097","occ","","","115205","Equus sp.","genus","42996","","Equus","genus","42996","Pleistocene","","2.588","0.0117","37314"
"971307","occ","","","21709","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","37332"
"973734","occ","","","93828","Equus ? caballus","species","46259","","Equus caballus","species","46259","Late Pleistocene","","0.126","0.0117","37407"
"1003081","occ","","","122115","Equus caballus","species","46259","","Equus caballus","species","46259","Holocene","","0.0117","0","38884"
"1009979","occ","","","109704","Equus sp.","genus","42996","","Equus","genus","42996","Middle Pleistocene","","0.781","0.126","39450"
"1009985","occ","","","109703","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","39450"
"1012548","occ","","","123831","Equus (Amerhippus) cf. neogeus","species","117318","subjective synonym of","Equus caballus","species","46259","Pleistocene","","2.588","0.0117","39739"
"1028843","occ","","","93332","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","40141"
"1028959","occ","","","124319","Equus sp.","genus","42996","","Equus","genus","42996","Pleistocene","","2.588","0.0117","40654"
"1033815","occ","","","93332","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","40654"
"1034040","occ","","","126660","Equus complicatus","species","46261","","Equus complicatus","species","46261","Pleistocene","","2.588","0.0117","41113"
"1034041","occ","","","126660","Equus giganteus","species","46273","","Equus giganteus","species","46273","Pleistocene","","2.588","0.0117","41113"
"1074850","occ","","","133633","Equus (Amerhippus) andium","species","104794","","Equus (Amerhippus) andium","species","104793","Pleistocene","","2.588","0.0117","43044"
